temperature_C,ice_cream_sales_$
27.03,469.48
15.48,314.47
21.5,329.39
34.01,642.66
18.43,370.79
28.38,497.78
20.38,381.47
15.3,307.3
21.03,359.73
39.4,820.48
35.04,747.86
38.99,729.25
27.2,533.91
17.74,348.64
28.7,591.32
26.36,512.31
36.11,686.06
17.45,296.2
27.21,585.94
18.75,346.08
23.12,423.51
33.43,721.04
26.9,545.24
24.4,436.83
24.86,487.48
26.49,481.24
34.63,633.47
37.3,718.78
38.88,767.43
34.67,662.59
22.89,484.79
32.2,676.63
25.94,483.4
21.37,418.55
36.02,696.89
15.96,269.74
37.54,758.75
26.54,436.73
30.93,570.64
31.48,571.51
37.38,702.38
30.92,564.04
30.35,526.16
16.67,318.74
27.96,540.65
18.75,374.57
33.44,680.5
27.81,576.4
32.01,599.89
16.04,323.92
17.12,329.3
32.91,652.78
16.8,313.17
16.78,295.51
15.3,293.79
38.91,754.44
33.44,683.72
23.83,523.88
22.41,401.24
23.74,447.99
34.37,803.26
31.53,539.65
19.63,312.08
19.35,439.71
17.46,444.86
31.51,702.78
34.11,697.89
21.63,410.97
15.52,296.75
17.05,361.14
39.2,830.69
22.39,474.55
34.23,583.87
30.62,553.51
24.55,504.86
20.14,333.64
18.03,265.48
30.38,651.22
34.37,700.21
31.1,699.38
28.26,613.73
16.05,289.84
39.21,796.58
34.97,659.78
22.32,365.75
39.5,849.76
30.05,591.23
29.56,658.6
33.7,679.47
35.29,719.79
31.41,657.08
18.2,354.86
23.46,457.26
38.2,776.15
20.62,474.61
24.3,511.33
25.8,516.89
25.99,499.17
30.32,600.56
38.58,728.36
21.02,371.23
18.04,348.87
19.94,399.03
37.17,779.82
31.15,566.45
22.15,443.48
35.4,729.32
36.53,681.62
36.16,700.26
37.97,797.43
21.31,423.17
33.88,576.67
26.51,568.98
36.05,725.45
33.21,583.95
34.41,644.33
31.4,621.77
19.44,404.33
28.63,623.94
39.62,747.27
38.43,746.13
16.08,365.77
19.12,434.65
18.29,349.7
33.15,636.35
35.44,733.89
20.34,303.19
27.65,552.25
36.02,719.01
33.32,643.01
28.56,594.7
29.76,649.77
27.71,505.38
22.44,412.38
29.13,615.82
32.22,571.83
36.83,710.04
30.91,726.56
34.03,690.02
19.0,365.84
26.54,444.56
15.23,184.33
21.17,476.5
33.16,605.06
39.8,798.18
17.48,413.31
25.04,475.85
35.0,677.05
20.1,436.82
28.88,645.29
33.33,708.88
30.4,681.51
19.7,278.64
23.88,498.76
34.59,756.1
28.86,599.63
15.13,295.42
34.02,619.24
15.88,280.98
33.64,747.85
20.06,399.43
38.95,747.53
24.2,406.42
23.17,486.76
18.72,334.17
22.64,451.2
36.92,824.6
39.91,838.0
24.21,549.64
26.22,531.49
33.05,696.68
37.15,809.59
29.83,555.08
24.79,493.92
25.32,471.85
32.39,617.37
15.08,294.21
30.49,562.11
23.89,459.23
34.85,731.4
17.32,341.67
29.71,555.31
27.02,579.8
31.06,575.35
16.62,277.2
29.5,650.04
29.04,623.01
29.02,563.32
30.09,696.52
31.91,609.96
35.12,736.6
21.75,355.89
35.63,661.77
27.46,600.58
16.93,409.56
16.46,321.77
23.36,581.1
34.62,757.9
32.69,619.02
34.72,675.4
27.93,489.32
26.0,497.96
18.69,385.69
23.2,466.11
25.85,518.55
17.22,394.17
20.52,418.64
29.96,633.36
33.39,690.17
39.96,813.52
38.33,812.64
31.06,661.39
25.53,454.31
30.9,709.03
34.64,698.85
17.96,311.63
25.25,501.7
36.0,732.94
24.6,521.31
29.3,633.97
29.69,632.28
19.61,484.15
24.06,486.4
23.36,459.31
15.65,239.73
15.6,360.6
35.79,746.33
21.83,408.25
27.95,571.18
22.47,448.85
38.52,779.1
21.48,415.94
25.74,520.48
36.82,660.42
36.05,700.68
19.65,408.45
35.07,666.07
26.45,548.55
27.07,644.75
18.34,309.01
17.02,248.66
33.2,724.27
27.41,652.88
25.92,536.99
33.24,665.07
34.14,650.49
18.97,406.42
30.26,604.34
18.38,410.15
33.78,590.05
31.42,644.83
38.92,736.6
16.72,381.85
16.43,271.28
22.05,472.57
21.54,401.75
21.17,401.75
37.66,795.61
21.24,384.96
21.8,360.93
33.98,683.33
26.24,491.82
34.42,619.83
16.63,350.19
27.19,558.28
15.84,322.65
16.57,356.71
37.66,653.47
18.48,331.47
28.31,580.09
25.28,557.35
23.68,485.67
37.5,808.33
15.55,277.05
31.59,601.17
39.08,763.11
29.0,575.95
38.42,679.66
16.31,325.08
25.47,507.68
21.5,399.43
33.27,626.97
39.53,804.22
21.41,457.72
31.35,634.31
19.95,406.18
29.13,580.84
26.6,532.73
39.3,820.04
30.21,685.33
23.74,549.39
17.85,302.86
18.78,270.07
20.63,439.18
21.27,426.55
36.27,722.3
29.03,599.66
28.08,549.48
17.87,276.41
36.5,672.98
33.07,607.37
16.69,367.17
32.7,748.2
28.59,548.28
17.04,470.93
26.46,434.33
27.12,516.96
19.14,392.05
38.64,645.25
36.25,801.09
31.73,599.91
26.56,532.83
25.29,528.29
31.27,545.93
28.64,694.33
16.56,337.82
27.81,539.22
35.16,647.65
26.48,539.86
16.3,247.18
34.66,700.1
20.03,470.52
21.47,487.57
19.12,354.58
23.26,451.19
33.92,705.45
27.98,618.79
20.12,479.09
36.95,820.39
36.99,693.14
36.76,772.95
20.97,350.23
26.28,502.46
39.62,733.78
34.3,628.34
15.68,325.68
16.63,298.01
26.6,546.3
37.73,694.17
28.47,593.55
27.45,527.4
17.64,338.15
31.42,563.37
35.55,762.0
24.51,497.23
34.39,714.8
39.11,718.41
20.09,435.67
28.08,563.72
22.18,418.77
34.82,765.27
29.44,609.24
30.86,639.92
34.95,600.71
24.9,552.05
37.88,779.92
28.33,628.4
18.95,349.34
32.4,612.28
34.83,777.38
22.92,506.3
36.43,657.16
37.65,753.88
21.92,489.58
39.59,800.66
18.52,342.86
20.05,367.57
19.61,395.33
37.35,798.06
31.36,577.38
18.8,269.34
26.01,499.88
30.38,630.16
17.09,375.32
37.06,690.52
35.09,715.29
27.63,520.67
39.18,820.34
25.44,502.29
39.6,833.97
31.7,637.33
30.87,642.34
19.15,360.84
37.05,705.46
25.69,499.52
19.06,411.95
15.32,432.51
28.99,642.89
28.18,639.7
32.98,654.44
37.26,718.29
16.99,229.52
33.29,635.84
19.69,324.73
36.45,767.52
35.48,699.69
28.52,504.41
32.76,682.45
22.86,473.02
26.78,478.9
35.54,786.48
26.48,492.0
23.94,508.73
27.36,540.86
35.71,796.49
23.38,513.66
19.34,331.97
32.8,746.99
35.65,649.65
17.52,297.35
21.0,501.11
18.55,369.61
23.7,489.58
26.26,546.33
33.72,620.58
31.28,719.6
30.52,720.19
23.81,382.77
36.04,698.23
26.78,569.64
39.48,783.96
30.85,589.91
18.16,391.23
31.9,671.07
23.13,547.15
32.16,556.45
16.74,284.4
19.37,349.74
36.39,847.71
20.68,489.09
35.93,732.27
21.98,435.43
31.07,643.48
32.35,705.81
27.82,543.66
22.63,466.34
20.32,389.48
15.83,246.83
22.6,362.5
31.33,592.03
38.46,750.53
36.78,757.43
34.15,696.46
34.71,624.67
31.62,632.96
21.51,402.84
37.68,741.13
31.77,639.38
29.01,644.27
17.77,332.49
26.18,607.44
26.51,465.18
36.61,688.41
28.67,568.51
24.51,431.74
39.42,722.42
17.77,359.04
25.56,445.05
16.05,273.03
33.5,665.83
37.95,844.18
22.0,430.42
36.46,735.69
22.31,388.62
37.77,702.97
33.85,562.37
35.12,653.27
15.45,347.25
39.07,752.66
33.17,670.88
22.62,463.54
35.73,751.5
22.04,523.74
36.82,766.73
17.81,344.37
32.59,691.68
28.52,585.55
17.41,236.35
21.05,360.98
15.31,294.96
26.72,505.13
22.53,444.48
29.96,477.85
22.43,490.68
22.5,447.46
33.58,732.41
16.2,325.36
37.57,761.5
36.31,674.34
31.7,573.64
29.83,603.25
37.31,746.26
19.63,310.58
16.97,386.49
20.99,422.25
34.86,671.98
15.87,273.85
29.57,629.23
39.89,762.93
36.39,739.66
28.04,552.31
16.59,305.3
35.78,650.79
29.97,664.55
17.87,307.21
17.35,303.85
37.74,821.75
31.73,629.5
35.73,730.64
36.97,815.19
29.29,660.37
27.94,531.28
25.76,572.81
22.92,378.3
25.86,429.39
34.35,689.16
30.05,596.74
37.31,778.64
26.08,548.82
30.18,638.13
30.78,695.77
29.79,693.99
32.57,695.2
20.94,417.63
27.81,545.91
17.61,351.39
24.61,463.55
27.19,590.02
31.31,678.15
38.76,743.55
30.02,592.05
33.59,583.35
27.66,548.6
30.85,618.98
16.77,280.1
21.36,400.8
24.05,423.27
26.81,457.52
16.14,396.91
18.5,291.41
21.92,444.11
39.29,834.56
23.28,536.76
27.05,487.96
19.9,461.95
30.27,613.46
22.02,468.99
20.17,491.47
27.91,588.84
15.14,256.33
15.19,201.07
20.48,441.53
15.92,338.72
17.7,314.28
23.47,478.6
35.06,633.52
29.3,604.01
27.82,489.33
22.34,507.23
38.29,870.92
24.93,512.96
17.18,362.93
30.43,637.92
17.85,370.76
23.63,417.79
27.69,624.35
36.86,759.62
27.34,574.77
32.56,701.56
39.82,844.66
18.29,427.47
21.87,460.09
24.86,454.32
25.55,531.76
25.28,504.25
37.69,710.06
32.85,729.59
30.2,596.45
22.73,466.1
35.59,675.48
38.88,774.81
35.53,757.13
15.04,403.08
30.91,545.19
16.28,326.68
21.44,272.28
16.49,308.3
30.09,607.76
32.16,651.45
17.86,439.14
24.6,480.56
26.41,606.21
24.23,496.87
18.03,334.99
25.47,519.01
33.78,682.04
16.78,345.44
17.0,305.21
23.87,441.9
38.54,827.64
31.71,687.03
31.97,597.9
24.05,474.22
29.84,615.99
15.25,345.8
30.9,627.46
37.83,814.34
30.31,602.39
36.84,814.19
33.1,789.58
18.01,363.91
37.56,769.99
16.66,286.21
28.35,558.42
18.55,380.02
15.29,340.78
25.55,500.78
22.38,484.84
27.15,524.24
29.43,639.04
16.09,342.61
18.08,379.99
28.97,556.31
23.58,467.39
33.23,645.89
31.31,669.59
36.14,655.03
32.31,610.92
25.75,575.31
31.82,645.86
21.88,498.83
22.66,494.66
34.72,741.12
26.16,544.26
34.96,666.31
35.56,714.98
36.44,666.37
37.92,750.04
25.77,488.24
22.97,366.38
29.55,612.42
24.28,501.98
30.03,663.65
32.64,591.61
32.21,698.25
24.36,371.31
19.17,376.07
25.76,614.08
18.56,369.86
37.25,708.31
23.65,468.77
18.86,419.65
15.64,298.62
31.15,642.53
30.92,637.49
23.52,497.75
16.79,387.67
25.24,603.8
22.78,459.98
31.93,654.7
30.14,543.53
24.11,529.54
20.45,476.99
39.7,828.44
26.35,457.69
32.21,623.91
18.51,372.84
27.14,499.96
15.69,421.01
27.64,573.21
39.1,828.59
24.61,539.47
15.97,325.1
15.77,255.44
24.7,533.43
19.0,480.58
15.58,292.77
33.91,649.78
26.46,571.2
22.23,490.82
37.5,807.28
17.9,351.0
38.9,770.78
22.85,325.57
37.21,746.71
30.07,573.27
35.67,603.02
39.6,886.7
22.21,456.28
39.03,691.4
24.74,513.57
24.64,585.79
23.51,530.38
28.54,619.04
18.85,315.48
28.84,549.64
28.54,527.43
34.05,681.86
35.84,755.6
26.01,542.09
22.56,405.79
21.48,420.47
19.87,449.48
16.44,354.36
23.56,491.2
21.76,391.23
39.16,791.21
28.94,522.11
23.68,432.35
29.51,516.28
18.48,456.02
26.1,610.46
30.66,562.91
27.22,505.66
25.04,485.01
39.85,857.85
37.01,770.54
30.59,680.77
29.23,669.04
30.52,634.51
20.03,415.57
24.88,565.67
15.99,373.76
26.89,591.51
28.58,595.27
20.69,465.96
39.1,767.0
37.74,726.36
33.05,644.12
28.33,680.29
36.75,682.8
18.27,412.45
34.76,794.28
18.12,382.27
34.86,681.19
21.89,465.68
36.93,713.88
38.6,726.54
18.72,441.69
26.57,595.43
39.52,774.57
27.09,517.31
36.59,742.59
29.72,589.58
24.38,446.77
22.14,366.7
20.08,328.69
34.04,620.86
24.66,441.28
27.78,566.25
27.31,505.98
29.43,549.76
36.64,670.11
39.52,728.61
25.19,440.69
35.69,709.77
34.11,734.37
29.34,661.88
38.9,780.66
20.01,453.31
17.73,315.5
36.35,755.4
25.98,476.0
36.17,745.23
37.33,705.56
16.56,294.27
37.09,739.08
26.21,605.1
27.76,597.91
30.66,576.81
38.16,710.48
15.48,268.68
26.92,570.61
32.19,654.77
33.07,693.96
32.31,620.58
18.36,383.99
22.48,463.24
23.97,542.63
35.11,781.21
21.97,484.57
20.27,468.55
38.94,777.73
15.22,269.47
39.95,797.38
31.92,631.8
35.71,704.26
22.37,446.79
15.36,298.62
33.45,646.03
35.85,710.53
33.51,710.33
18.57,328.17
33.84,743.98
34.22,738.58
31.46,633.6
34.15,563.92
36.15,614.08
30.34,612.38
17.22,378.22
27.19,632.45
16.94,318.56
25.19,478.06
25.18,442.68
16.65,362.94
23.72,474.76
17.77,331.65
35.21,705.28
38.69,769.13
16.81,384.54
38.88,756.22
28.06,561.13
22.49,492.25
16.92,325.21
27.52,513.24
34.86,633.2
32.68,601.49
16.26,292.95
16.82,384.51
25.07,464.58
22.38,436.9
20.81,364.74
22.03,443.18
35.09,716.09
38.23,782.36
25.13,590.36
37.65,752.36
23.04,475.4
26.91,510.01
20.65,521.63
31.01,662.6
39.47,833.7
30.09,656.21
23.95,516.34
31.2,680.76
18.07,352.09
37.22,857.6
27.58,474.24
26.23,510.94
29.65,679.5
30.62,603.85
16.79,369.02
32.07,617.72
21.05,443.27
32.85,638.97
35.56,769.7
35.1,716.51
28.81,488.75
28.0,519.42
18.57,322.69
34.38,757.98
21.79,373.63
27.42,534.94
22.11,547.71
18.35,429.3
30.74,572.05
16.36,282.96
33.72,625.29
22.94,469.11
15.0,275.28
27.78,567.08
16.17,338.89
21.9,440.44
32.67,660.87
16.57,335.65
35.98,681.08
15.1,229.61
21.17,426.12
33.52,631.37
22.91,506.94
17.55,288.44
24.01,462.28
21.76,442.95
36.07,784.39
22.83,437.04
34.72,703.67
37.3,776.78
25.85,555.06
37.75,773.31
24.43,579.07
39.1,762.19
17.23,431.19
32.18,677.99
27.35,559.17
24.69,510.0
30.82,663.23
32.6,615.98
15.11,309.47
19.17,371.35
32.83,736.65
31.66,600.68
39.15,882.92
34.03,658.14
38.77,705.96
32.56,607.74
22.45,406.53
17.63,435.58
34.55,623.68
31.1,638.23
16.2,397.47
24.0,618.57
38.92,772.89
27.51,555.8
25.82,458.05
26.44,509.81
20.22,513.72
24.22,527.93
24.25,545.65
16.31,358.57
34.19,737.19
25.41,605.18
35.55,688.25
36.26,762.06
20.3,371.43
31.43,526.89
26.81,549.39
37.0,746.29
20.39,404.12
31.95,606.94
30.19,610.72
22.38,468.83
18.42,466.39
31.29,652.58
33.46,698.66
22.89,420.36
31.12,574.68
24.88,448.52
32.83,641.8
19.98,402.62
37.26,755.89
22.19,402.81
24.19,371.83
16.45,308.06
17.79,402.62
27.9,539.11
21.69,430.09
35.89,638.04
15.37,313.57
24.48,510.02
23.43,440.17
15.48,357.88
18.11,422.13
25.34,612.61
27.32,500.09
25.11,516.46
28.27,506.09
29.88,627.79
15.25,329.17
26.6,435.68
39.09,795.36
27.98,549.56
31.94,579.52
22.8,441.33
34.35,790.09
34.32,715.13
28.03,519.3
39.4,771.44
18.14,266.01
15.42,254.46
34.25,769.29
35.18,749.42
18.01,382.66
21.64,452.29
15.44,379.61
22.33,462.67
34.33,672.41
27.95,554.4
23.7,460.96
24.29,472.13
15.03,385.5
22.5,397.06
31.16,597.98
39.35,695.86
36.18,774.08
15.59,328.92
37.46,836.2
34.58,659.62
34.51,650.46
26.45,470.76
24.95,521.79
22.57,433.95
16.64,347.85
20.71,392.91
21.17,495.25
27.1,605.29
33.69,678.03
26.85,589.57
16.45,322.3
38.94,776.61
38.57,663.15
34.63,717.94
39.78,796.81
28.61,616.25
39.07,817.1
16.89,300.37
24.14,473.23
20.63,388.79
19.9,450.15
18.52,449.07
30.56,651.13
34.53,789.94
29.46,615.34
18.67,324.75
35.28,636.18
30.9,571.98
24.7,471.41
31.85,603.19
21.5,432.67
23.63,463.56
37.94,762.48
22.26,567.33
26.75,578.79
37.25,758.55
32.69,706.95
16.56,290.76
18.68,331.18
15.2,349.73
30.77,615.44
26.19,529.97
18.36,310.0
38.95,755.27
28.24,544.35
21.05,396.9
27.52,657.55
31.99,745.86
16.91,395.03
21.87,442.18
35.17,674.12
26.49,478.1
28.66,590.37
25.82,580.1
16.1,360.85
19.14,387.97
26.14,556.17
20.23,403.65
16.25,311.1
36.09,671.14
39.53,774.13
34.83,711.75
36.34,706.06
21.05,363.83
39.02,786.04
19.92,413.65
38.79,757.26
39.87,796.31
32.79,529.33
39.53,827.66
29.24,599.18
21.49,500.54
25.92,507.85
29.84,633.47
16.83,395.46
30.56,612.41
39.53,807.81
19.75,402.19
34.81,616.35
37.7,773.3
38.59,724.78
39.0,737.15
28.04,586.94
39.43,853.31
33.93,717.69
19.04,409.94
26.92,555.33
32.96,702.6
21.18,507.88
31.02,591.46
31.67,606.1
19.07,417.91
29.13,497.29
34.29,680.87
27.47,562.5
15.3,278.92
15.23,208.64
23.93,547.78
38.15,733.12
20.72,386.59
30.86,683.6
20.55,263.37
23.04,536.4
36.2,835.33
33.22,619.96
17.38,323.24
25.72,538.76
15.73,327.12
27.02,589.68
31.56,656.11
17.96,400.77
22.22,616.38
24.95,419.21
37.99,826.89
39.83,870.59
16.12,267.56
34.03,640.57
24.29,510.96
24.81,433.74
33.86,646.41
37.96,771.17
38.77,741.28
29.43,577.18
23.93,435.21
34.69,646.66
21.28,449.08
29.1,576.98
23.96,485.46
31.42,663.52
21.01,429.39
19.79,379.04
37.96,715.1
17.55,373.35
27.65,652.7
20.52,454.45
15.97,244.21
15.9,216.78
19.38,350.86
36.67,656.52
22.06,377.0
38.76,656.45
29.54,602.47
25.92,460.39
29.5,531.64
27.92,525.17
33.97,647.26
22.06,428.13
23.83,406.5
37.35,796.3
38.66,787.18
37.31,766.97
25.49,487.73
34.51,743.91
26.91,562.6
27.44,558.29
20.12,452.25
29.78,512.04
19.65,402.77
23.29,432.31
36.38,691.2
20.18,443.5
16.78,404.17
16.73,398.12
38.52,770.73
27.67,537.27
25.24,566.75
35.27,656.34
35.9,802.76
23.3,446.79
32.34,644.33
34.28,658.9
31.37,629.07
18.79,330.26
36.9,719.32
28.48,577.23
22.06,435.92
25.63,388.15
15.94,442.48
18.2,443.02
34.14,624.52
15.0,268.93
25.41,499.7
28.06,594.49
16.37,350.93
39.33,731.6
20.65,530.19
22.6,432.27
22.6,542.22
20.76,385.0
15.04,353.58
33.23,683.46
39.17,740.64
20.61,441.53
31.58,640.69
33.55,717.05
36.21,685.43
25.57,507.12
22.57,491.91
23.13,371.26
32.82,598.6
35.42,710.4
19.54,399.81
24.27,480.69
37.55,790.89
35.17,698.33
39.62,843.56
33.86,693.3
24.83,440.7
29.77,603.4
31.53,626.59
16.96,305.67
28.61,496.39
32.73,595.67
19.18,341.27
34.52,743.25
29.59,575.64
38.81,837.22
16.06,270.1
21.63,397.36
30.04,572.66
22.41,433.71
32.86,669.23
33.98,710.84
17.56,414.04
27.85,446.96
27.72,655.65
24.23,431.6
38.32,771.47
35.69,761.79
32.43,680.72
32.86,713.19
26.54,581.75
38.02,781.35
32.36,684.81
33.22,602.59
36.54,695.34
21.85,388.34
35.18,585.02
19.88,350.67
23.63,420.94
23.39,421.25
39.46,822.64
36.41,689.94
32.53,692.83
33.18,585.16
29.05,548.37
38.68,754.02
27.41,607.44
24.51,493.33
19.08,396.1
34.66,638.24
33.36,709.8
24.61,489.23
15.63,224.93
35.97,754.53
15.29,320.29
32.59,634.65
39.26,767.88
25.94,465.31
20.87,475.42
32.62,688.79
35.43,655.64
28.66,575.75
39.18,748.06
16.29,262.06
27.62,630.17
32.96,641.54
36.57,689.27
19.48,330.12
35.0,687.93
28.82,470.35
24.91,490.66
18.29,426.4
36.63,779.01
18.93,402.73
22.74,575.15
22.25,457.83
36.79,690.14
31.82,678.09
34.92,705.08
21.26,427.23
30.62,627.22
29.29,566.07
35.82,809.87
37.65,671.64
15.3,346.88
31.85,643.66
16.3,348.69
28.72,555.42
22.19,519.51
22.67,497.61
23.82,437.97
30.53,666.63
23.35,482.03
33.32,637.17
25.11,417.63
16.71,372.62
34.59,655.68
22.14,469.21
25.82,589.47
32.14,602.16
23.31,533.46
16.41,270.85
24.35,561.11
38.61,863.26
31.04,665.86
31.79,657.66
30.81,660.66
19.97,382.66
25.46,442.78
33.77,638.48
17.53,465.11
21.95,380.7
21.91,486.12
25.8,510.46
39.51,772.33
16.69,418.2
27.97,563.99
19.48,436.32
39.27,905.29
17.83,346.2
25.09,525.48
33.45,704.17
32.61,636.16
25.57,535.97
23.66,529.66
24.94,537.93
21.61,437.99
20.13,258.5
27.08,469.22
21.71,526.0
22.19,395.99
31.42,686.77
39.21,722.96
30.09,553.65
16.92,372.49
16.89,415.51
38.79,808.25
22.43,466.47
17.3,278.0
29.98,493.13
30.59,590.2
31.21,631.98
21.69,431.11
15.38,418.1
39.13,705.4
21.27,410.21
31.9,721.53
32.67,685.86
30.25,550.29
22.82,345.7
21.78,415.91
29.94,548.25
36.65,710.8
38.67,887.73
17.65,302.32
18.87,345.07
38.62,818.05
33.41,682.98
37.07,816.44
20.07,442.25
29.69,559.28
32.53,676.31
32.0,645.88
25.2,416.07
15.38,415.8
29.57,538.46
21.33,421.17
26.26,501.53
38.94,784.63
24.98,509.17
36.0,748.83
19.71,370.49
31.81,690.34
39.43,754.56
17.55,324.36
15.21,218.16
25.84,528.29
17.32,422.31
33.71,661.79
37.86,845.52
25.85,462.5
21.47,361.47
25.86,586.63
33.09,653.27
15.23,255.82
29.74,607.87
30.33,623.28
30.94,666.11
21.05,404.47
32.85,589.22
17.28,332.02
19.98,398.65
36.94,795.06
33.47,593.94
15.34,288.05
21.21,438.86
20.36,484.48
21.77,401.96
21.19,383.11
16.56,364.51
26.47,415.61
33.32,638.04
30.17,632.9
31.82,654.07
17.03,350.68
38.79,693.74
35.96,655.48
35.13,769.68
35.57,706.77
38.32,755.43
28.61,532.65
20.01,401.07
30.42,583.97
33.57,714.29
33.45,616.27
28.04,602.47
16.71,416.45
24.28,516.45
38.02,698.68
29.61,633.28
28.46,544.68
21.72,408.26
24.21,490.98
37.38,735.31
31.66,610.03
34.68,727.99
26.36,532.95
30.76,519.53
21.21,475.35
32.64,712.68
25.69,543.87
26.06,554.3
31.23,613.54
38.41,708.32
16.6,340.88
35.62,789.78
22.31,459.83
26.1,605.04
15.55,396.46
22.53,448.72
27.57,528.13
16.4,306.63
27.28,539.23
38.18,714.86
17.63,380.54
34.11,730.06
25.24,412.31
31.38,716.79
21.51,403.72
18.99,364.98
19.01,395.62
16.76,293.32
19.64,363.28
31.61,590.57
37.04,740.77
35.35,677.99
32.13,661.42
17.76,289.43
22.23,466.81
22.75,398.55
21.25,475.52
27.88,598.14
28.39,460.81
23.92,520.57
23.84,346.38
35.71,655.69
34.73,746.3
22.69,426.84
37.84,834.93
38.82,811.8
23.17,441.91
23.86,448.54
27.64,627.98
38.53,746.61
36.91,645.15
17.56,304.87
24.82,502.53
28.83,537.41
27.58,671.09
19.85,364.58
36.47,698.2
31.92,589.21
35.95,763.02
36.47,715.43
33.71,714.87
25.98,577.35
30.26,623.44
19.01,395.61
31.84,576.79
19.48,313.9
32.35,572.16
20.74,418.42
17.94,474.0
19.13,354.3
15.05,352.24
32.97,685.63
33.31,667.89
27.87,545.31
19.03,359.17
17.09,319.34
15.48,339.83
19.14,425.9
37.27,724.23
21.04,398.88
23.86,448.03
17.63,402.68
20.56,455.14
27.98,633.43
30.19,563.29
21.13,391.79
16.44,411.59
24.78,561.71
20.86,367.56
20.49,365.04
39.0,792.6
30.41,670.24
28.92,533.23
25.39,512.23
25.72,568.93
28.52,560.31
32.41,644.4
32.55,722.14
19.29,364.96
27.5,613.46
25.3,498.5
36.76,680.99
30.79,643.54
28.31,535.43
17.88,299.15
30.14,701.06
17.93,379.57
23.43,452.65
18.57,356.38
32.3,722.57
20.16,483.38
24.8,468.69
37.39,761.07
20.11,383.8
27.7,592.3
25.48,491.94
15.45,212.46
34.82,644.81
16.73,386.61
26.86,501.13
29.02,619.61
30.71,632.79
32.22,608.69
21.33,418.89
15.25,273.72
33.09,642.71
28.39,478.58
35.9,712.31
35.53,681.76
36.08,725.49
27.13,568.9
23.34,497.85
34.79,667.41
26.28,493.43
19.59,384.14
36.37,782.18
37.06,715.57
26.66,498.94
16.89,282.82
24.7,519.29
35.09,687.2
37.54,700.61
20.09,361.89
16.67,366.94
36.93,745.88
24.74,461.24
28.54,599.6
39.2,835.78
16.66,366.09
31.21,634.5
16.85,420.92
24.39,553.95
35.1,705.04
25.84,567.2
39.93,831.15
28.98,552.84
23.03,540.61
20.5,494.42
23.76,535.15
24.31,517.78
16.72,381.64
24.24,468.05
26.61,586.9
33.07,596.88
31.42,612.06
32.72,528.98
15.21,324.19
20.44,460.32
31.54,713.3
27.1,531.24
15.13,314.24
35.11,701.53
34.32,776.83
28.71,590.8
16.66,425.96
34.16,745.51
29.59,629.5
34.55,663.15
33.79,621.69
35.08,705.96
27.95,563.87
18.51,311.98
31.78,689.71
30.51,619.43
33.56,700.5
19.25,469.88
19.87,358.67
37.26,641.06
33.75,645.68
37.71,840.61
33.97,679.78
29.93,589.1
31.35,601.23
37.23,744.24
29.47,560.88
30.81,591.6
18.91,430.55
26.85,666.51
32.91,616.07
21.77,408.67
20.06,373.24
22.85,536.47
21.04,458.67
20.37,394.6
25.62,487.3
37.7,832.04
27.68,555.59
19.7,392.0
16.92,230.46
32.4,687.87
24.57,491.04
35.55,716.26
31.49,634.91
34.91,745.13
21.8,324.34
32.31,586.36
21.6,529.97
38.48,708.21
30.91,580.03
23.11,524.8
21.74,437.27
19.77,398.43
32.37,726.85
20.47,380.62
29.88,570.83
21.62,470.34
31.55,638.97
35.37,758.88
34.45,656.78
34.02,690.38
19.69,390.21
17.21,324.63
32.47,585.37
24.21,463.14
25.81,489.23
15.78,378.22
21.49,458.15
15.84,339.06
36.98,730.49
21.08,377.1
28.93,589.8
15.97,390.4
31.67,590.5
23.08,484.2
37.45,726.3
37.2,743.78
23.13,454.86
37.52,772.97
39.9,790.27
35.64,687.55
36.12,643.59
21.23,435.51
29.42,618.88
16.68,336.75
17.37,343.82
39.97,873.78
23.17,544.37
33.7,727.67
35.17,720.07
36.45,733.86
39.94,746.14
21.04,325.45
16.01,388.72
25.28,511.3
18.25,534.63
15.56,282.02
24.01,501.56
34.59,742.97
29.15,550.45
22.82,442.91
31.36,617.45
20.8,395.67
15.36,327.14
34.11,684.92
30.59,510.04
34.06,686.66
15.97,338.16
35.93,716.53
30.49,692.11
29.08,599.1
30.62,613.48
36.61,777.69
29.67,706.79
29.52,583.31
39.77,848.02
33.92,770.31
26.06,509.61
32.68,595.07
24.73,516.53
20.72,481.8
29.92,584.16
38.2,818.87
38.23,721.6
23.55,458.6
28.19,559.22
20.29,398.86
39.89,754.84
39.53,773.79
31.24,526.39
35.11,736.86
32.88,659.36
29.83,654.07
16.33,322.2
26.37,437.46
31.87,653.34
31.94,605.65
24.33,540.01
38.54,760.26
19.18,484.44
27.51,505.47
32.27,657.76
32.43,678.5
31.22,607.8
21.88,370.99
18.91,368.09
30.9,527.02
29.98,564.73
19.48,380.77
32.63,702.61
26.38,541.57
31.69,613.68
35.93,695.4
19.24,357.32
15.48,355.55
34.48,615.32
30.24,562.51
32.49,575.35
35.95,748.36
35.07,777.12
39.02,809.16
28.4,600.28
27.21,517.99
25.05,525.34
18.84,339.3
29.32,557.55
21.93,436.62
38.03,762.76
29.58,681.21
29.82,639.75
23.87,483.25
16.3,411.47
15.79,436.04
25.58,512.67
17.11,361.43
30.17,541.49
