Open,Close,Volume,Moving_Avg,Price_Up_Tomorrow
210.28,204.08,144810,209.07,0
116.68,106.94,753818,121.35,0
345.83,342.05,378375,347.52,0
498.07,491.55,262677,500.01,0
485.01,490.01,812275,487.82,1
370.1,364.58,186735,372.58,0
257.79,253.73,301590,261.54,0
239.27,232.64,196978,240.7,0
427.99,432.49,734788,438.1,1
420.48,425.29,647553,422.34,1
372.86,378.27,259638,366.77,1
445.46,437.8,266997,444.7,0
488.61,480.89,972651,491.04,0
288.75,295.65,277120,293.05,1
369.18,378.47,855673,374.96,1
403.63,412.56,682021,400.15,1
455.29,448.87,542668,453.39,0
366.61,372.29,732617,365.34,1
142.48,139.27,811048,148.84,0
308.36,312.98,146986,312.42,1
480.54,486.62,202261,489.48,1
111.11,115.24,901852,110.46,1
339.81,334.92,969014,340.89,0
349.22,339.85,645174,344.3,0
118.04,111.32,608310,123.14,0
350.44,343.36,176931,343.54,0
172.97,169.76,630316,177.68,0
499.59,492.22,706302,497.48,0
331.55,328.97,158281,331.57,0
446.83,443.36,768699,447.26,0
363.2,359.29,933988,356.08,0
482.81,476.85,611567,487.24,0
359.36,366.31,96496,351.71,1
386.15,379.77,32464,394.7,0
200.45,202.52,751222,200.37,1
243.19,233.57,354471,247.64,0
384.62,382.6,296164,382.54,0
460.56,469.05,731376,459.01,1
199.12,192.88,522374,194.78,0
388.47,382.56,983333,386.47,0
130.83,133.39,941898,133.45,1
262.22,271.18,588324,271.93,1
104.46,113.89,630689,113.65,1
116.12,121.25,953803,113.29,1
106.86,113.29,342271,113.24,1
441.44,442.67,575332,443.37,1
273.76,275.89,689765,271.78,1
481.76,484.22,289673,472.24,1
289.5,283.16,239150,278.65,0
376.37,373.14,585689,383.63,0
263.21,254.8,274901,270.52,0
132.74,123.86,831900,140.13,0
132.3,129.56,291226,140.04,0
494.4,486.55,68853,501.3,0
325.57,334.13,788764,317.09,1
144.61,139.95,652539,145.6,0
479.75,471.75,603924,478.44,0
107.98,111.71,300681,107.94,1
328.63,333.34,710849,325.33,1
343.56,341.82,303901,341.02,0
149.37,156.59,740860,144.09,1
143.04,151.19,350124,144.39,1
208.92,211.69,457856,213.96,1
149.76,140.64,367077,151.15,0
422.13,418.41,17159,431.43,0
185.71,177.72,798927,193.15,0
157.97,157.07,644644,158.28,0
126.88,119.35,601900,122.42,0
286.68,289.56,257986,288.94,1
496.04,495.0,290581,493.14,0
402.8,408.74,498481,393.83,1
499.14,502.79,774580,489.88,1
448.45,450.95,21275,454.38,1
359.99,362.98,869829,359.9,1
272.86,275.23,611484,272.75,1
337.87,331.58,417248,332.1,0
283.14,273.6,289467,280.53,0
367.68,375.11,102170,368.38,1
266.52,273.84,858590,266.36,1
409.67,400.61,76107,408.08,0
273.98,270.8,397994,276.87,0
384.1,389.93,929578,383.42,1
168.13,167.19,569160,169.44,0
179.61,170.57,805837,183.81,0
425.12,424.58,230610,420.2,0
450.75,456.31,60648,451.63,1
458.52,454.09,472050,453.38,0
486.33,493.12,156891,488.64,1
128.52,135.59,484064,133.5,1
221.63,230.63,288335,217.55,1
203.94,202.02,874548,207.06,0
468.69,475.44,968537,469.86,1
488.67,496.05,66049,490.35,1
162.57,162.39,221315,164.69,0
499.46,494.85,545426,505.77,0
146.17,138.51,994989,144.03,0
180.18,173.73,971134,173.92,0
183.47,186.71,368372,182.84,1
223.91,221.3,76563,219.25,0
383.43,387.36,568127,379.5,1
497.85,490.99,858757,498.4,0
429.5,431.7,473882,432.49,1
283.73,282.64,993131,279.44,0
394.63,394.74,40207,397.31,1
377.71,370.59,278967,370.85,0
123.55,132.59,623345,111.04,1
310.48,300.68,128213,308.3,0
150.42,144.17,348999,149.13,0
326.98,321.17,41499,323.55,0
259.29,256.36,908911,264.92,0
404.96,403.12,973402,406.76,0
468.48,464.45,376055,467.39,0
232.82,240.3,589944,228.03,1
324.29,331.81,260425,319.59,1
105.64,106.16,41342,100.68,1
423.15,415.96,107137,419.75,0
423.41,425.18,999573,425.36,1
152.25,152.39,683076,144.2,1
432.92,435.8,823575,425.97,1
443.36,436.29,53766,446.0,0
385.9,383.45,787057,392.54,0
239.98,243.65,37208,242.2,1
174.55,172.29,118467,175.95,0
154.25,159.79,11118,152.87,1
495.37,487.15,744070,504.54,0
165.22,163.28,643325,161.78,0
208.38,207.16,857571,209.55,0
340.93,336.88,836925,345.5,0
416.16,409.94,337120,416.79,0
235.94,232.1,544047,228.04,0
105.19,110.98,853374,110.8,1
445.7,450.85,446533,449.59,1
301.44,294.35,969764,295.97,0
298.98,303.7,64213,295.58,1
451.4,445.67,984042,446.35,0
357.63,359.4,458056,361.53,1
353.0,351.96,935165,355.65,0
235.41,234.26,915901,241.47,0
313.61,315.44,467878,313.63,1
387.15,394.18,690450,390.36,1
333.78,336.05,232101,338.98,1
301.92,310.77,314540,306.69,1
213.17,214.7,422476,211.12,1
360.78,367.79,191827,362.16,1
327.17,321.54,217914,326.66,0
371.84,375.73,426148,375.43,1
243.04,239.97,778214,241.43,0
418.99,416.88,761877,422.44,0
391.17,386.21,494809,383.49,0
279.96,282.36,634445,281.82,1
157.12,148.73,271040,157.73,0
108.0,106.79,297952,109.77,0
288.56,280.83,641622,288.94,0
176.18,182.23,746979,178.42,1
414.29,417.49,362978,408.52,1
392.04,383.74,319499,389.37,0
156.09,158.33,761608,161.31,1
455.11,456.63,185607,455.5,1
388.83,394.97,946773,386.77,1
152.52,153.79,836964,149.89,1
468.61,465.55,321892,457.23,0
481.01,478.81,825615,483.87,0
390.44,396.06,365922,392.52,1
157.68,161.53,371822,160.43,1
204.51,207.82,296836,197.13,1
243.38,245.32,748589,234.06,1
304.96,298.51,318129,301.67,0
140.76,146.95,120333,135.56,1
414.01,409.4,971523,411.64,0
208.95,208.09,968408,216.15,0
179.0,174.39,864020,188.36,0
354.98,346.67,62098,348.67,0
230.86,222.8,661348,232.18,0
480.64,475.46,974356,489.98,0
159.18,166.07,533143,150.76,1
380.17,381.39,384917,380.84,1
358.43,353.37,363302,359.02,0
320.02,315.73,357957,310.12,0
442.65,445.4,932441,442.44,1
392.52,398.52,70456,403.09,1
460.22,455.07,623857,463.65,0
278.01,275.63,889490,278.22,0
444.2,445.64,100114,445.21,1
406.09,415.41,763610,406.68,1
470.25,475.33,580732,476.61,1
436.06,432.64,793569,440.54,0
216.22,211.98,70587,208.31,0
475.54,476.79,94284,477.97,1
188.71,181.84,833381,197.28,0
308.76,303.59,175745,305.26,0
383.16,376.63,918040,386.64,0
121.12,123.84,167614,121.44,1
129.49,123.64,903212,136.94,0
225.9,219.88,950263,231.43,0
401.71,408.87,614654,400.91,1
306.55,303.99,121165,305.36,0
217.26,224.22,248581,223.6,1
269.96,269.18,443608,265.46,0
165.16,157.42,330685,168.64,0
166.04,169.78,292651,160.51,1
349.18,355.72,216577,348.87,1
460.83,458.26,636379,471.54,0
125.83,120.09,694362,131.56,0
270.55,269.76,882018,269.19,0
132.07,123.03,196538,132.18,0
287.23,296.28,438206,284.0,1
170.08,173.01,194459,167.72,1
381.99,379.83,302510,377.03,0
450.4,449.72,816637,449.0,0
254.92,264.22,343246,253.57,1
256.63,259.04,438995,260.96,1
324.6,331.67,947275,314.9,1
106.79,105.97,864313,104.49,0
285.86,294.62,831015,287.29,1
142.27,149.32,754594,142.08,1
464.82,468.77,323388,463.14,1
275.12,277.61,994948,278.55,1
265.71,271.24,884188,267.03,1
498.25,503.95,392772,492.94,1
387.61,383.36,489922,382.98,0
496.53,505.32,265418,499.4,1
281.98,276.8,518922,274.17,0
342.33,338.27,211492,345.37,0
474.39,474.6,682076,474.82,1
163.54,160.75,37694,166.28,0
447.04,444.24,963785,450.6,0
342.35,339.88,272459,337.54,0
193.18,188.5,151521,186.69,0
332.35,338.79,587271,333.67,1
167.94,160.23,217278,168.36,0
396.86,399.35,770535,393.74,1
480.34,489.51,152699,475.4,1
398.22,407.56,968523,397.09,1
495.98,502.8,212845,504.15,1
107.45,100.31,605434,111.42,0
356.05,359.53,925144,359.5,1
168.41,175.41,475476,163.61,1
300.35,303.37,95267,292.73,1
433.38,429.07,432727,426.11,0
354.19,359.49,672697,364.63,1
315.99,324.21,507371,308.83,1
308.28,312.2,581852,305.98,1
127.65,118.44,165152,129.44,0
494.21,497.44,699634,492.63,1
215.14,218.87,915118,213.51,1
161.98,154.08,363638,169.67,0
156.87,162.81,692687,160.8,1
429.54,427.11,990687,424.45,0
252.93,259.71,389492,246.93,1
435.72,426.31,928941,437.49,0
146.74,141.02,8461,146.88,0
438.39,446.54,435045,447.23,1
397.64,388.23,149936,388.63,0
491.46,486.55,172795,493.66,0
122.62,124.45,56932,119.9,1
155.13,158.49,761478,149.23,1
269.53,274.43,209918,258.45,1
162.0,161.87,189679,167.87,0
357.2,366.56,412288,365.67,1
214.5,220.93,114180,215.74,1
167.38,174.74,965978,169.75,1
423.4,415.17,762180,428.07,0
248.85,255.72,606375,246.44,1
277.92,280.45,689112,276.49,1
186.39,186.6,520577,193.98,1
265.72,265.09,802362,271.4,0
445.93,455.42,992706,452.29,1
273.81,264.94,781258,277.72,0
337.1,345.58,55291,336.91,1
301.06,304.27,75427,301.22,1
242.12,248.34,130800,240.94,1
259.74,267.35,820838,253.09,1
273.37,280.36,20311,264.64,1
371.4,377.7,269323,369.36,1
181.14,172.74,72847,177.39,0
201.02,204.36,232466,194.84,1
288.83,289.77,784978,291.03,1
389.15,388.21,715551,381.98,0
202.24,192.78,887259,200.21,0
426.99,418.9,928159,429.53,0
348.35,357.01,547389,355.46,1
239.66,246.0,744947,238.18,1
244.52,249.66,651626,244.81,1
222.35,216.39,474460,233.47,0
166.11,172.98,198122,166.05,1
333.66,343.39,961560,334.65,1
411.59,414.83,379349,423.49,1
224.94,216.79,619366,226.02,0
445.34,439.53,192086,438.19,0
486.69,480.22,412528,493.77,0
198.73,194.19,294376,195.39,0
435.49,429.52,571746,429.16,0
176.79,186.57,940830,177.66,1
458.2,466.43,417674,458.35,1
306.08,309.78,232352,302.37,1
350.25,355.66,291120,358.08,1
347.67,345.18,947117,340.75,0
484.43,487.22,732805,472.56,1
114.49,115.47,218207,111.75,1
107.44,103.83,9199,108.37,0
477.34,468.17,891705,482.04,0
486.13,480.6,311981,480.74,0
249.7,255.6,807672,250.99,1
327.88,333.72,56071,328.31,1
409.42,410.63,637910,404.42,1
391.85,401.48,527244,392.02,1
339.34,338.13,802319,341.03,0
106.78,115.12,288609,101.24,1
285.48,282.83,239873,284.24,0
330.83,339.4,156834,336.05,1
260.91,269.83,722708,267.01,1
121.68,129.78,108053,126.52,1
457.89,467.08,375546,453.0,1
312.82,315.51,676793,313.26,1
239.26,248.99,164139,237.76,1
346.48,352.02,269463,345.71,1
374.46,371.72,41550,376.01,0
450.91,458.09,979122,449.72,1
425.13,415.6,29506,418.81,0
391.76,396.05,492147,386.09,1
101.84,95.3,997191,104.57,0
390.62,388.65,179781,388.32,0
452.13,447.91,121696,454.88,0
107.51,103.94,644004,99.4,0
461.87,464.34,380723,464.06,1
448.92,454.77,678867,446.31,1
315.25,312.77,815257,320.73,0
497.34,497.98,965504,492.03,1
175.36,174.37,601993,178.6,0
348.69,356.66,131321,349.98,1
417.51,424.78,577936,413.87,1
370.53,362.21,928672,366.34,0
408.32,399.02,296513,408.37,0
192.88,197.96,689457,193.16,1
272.81,273.01,122475,272.63,1
175.05,183.69,970075,177.05,1
223.64,231.32,199019,223.01,1
233.05,240.27,434608,242.94,1
181.41,188.73,384817,184.55,1
282.75,285.63,87212,279.74,1
271.96,263.38,95940,268.24,0
186.24,189.7,288370,197.23,1
388.45,391.85,376242,386.06,1
450.97,446.8,385071,456.36,0
209.54,213.87,925183,208.72,1
420.62,424.24,443367,413.58,1
342.66,350.6,873719,333.39,1
482.47,473.7,122298,489.45,0
480.56,485.79,274255,488.73,1
125.35,128.91,446696,124.71,1
117.6,108.84,895518,121.71,0
124.53,122.5,354835,131.9,0
492.81,484.85,740340,483.65,0
381.04,385.31,771930,380.61,1
375.46,368.53,120439,378.34,0
181.07,177.36,217092,177.32,0
188.31,181.2,457481,183.62,0
270.05,262.81,766751,270.29,0
306.27,304.03,998181,306.47,0
102.29,110.66,308267,100.57,1
453.01,460.72,140679,450.55,1
226.64,229.77,74861,222.32,1
429.23,420.62,585543,426.5,0
318.75,323.89,319766,324.76,1
465.65,473.92,929996,464.12,1
426.97,418.28,881863,429.28,0
220.98,222.19,613090,222.29,1
274.52,266.04,430775,268.72,0
155.01,148.35,295194,154.99,0
441.7,443.98,708436,444.78,1
447.21,454.06,314147,450.98,1
462.74,460.11,198119,457.57,0
206.61,208.07,840856,203.67,1
425.43,418.22,646202,424.55,0
271.98,274.32,968475,275.36,1
312.09,313.55,928101,317.1,1
381.97,376.04,721412,382.14,0
129.15,130.84,221533,132.18,1
472.52,474.79,207374,472.87,1
102.71,100.89,44442,99.14,0
263.78,256.42,677602,265.94,0
222.65,214.98,85185,226.15,0
493.18,502.99,443114,495.1,1
445.87,441.12,913569,440.55,0
415.63,412.12,724281,406.32,0
230.72,235.78,102591,235.04,1
126.6,126.77,758891,130.74,1
357.39,352.72,627339,351.48,0
106.35,110.13,607455,109.78,1
115.95,125.75,120032,120.01,1
155.74,149.98,2744,147.93,0
480.65,471.1,86608,480.97,0
367.09,359.65,740252,366.48,0
356.33,359.34,888955,360.95,1
219.87,218.88,589963,228.93,0
304.54,299.05,957591,301.17,0
314.35,314.43,230867,310.97,1
156.81,153.61,890307,155.86,0
380.69,374.17,488527,381.98,0
208.42,214.69,351278,202.8,1
459.39,452.86,463464,476.7,0
471.15,463.25,161713,470.22,0
297.23,291.63,596070,299.74,0
267.02,272.25,559762,268.99,1
389.09,388.5,256494,384.73,0
226.05,227.55,504231,220.97,1
480.08,480.69,618374,487.84,1
208.09,210.02,756502,208.05,1
257.47,248.08,603506,264.85,0
409.73,413.14,831976,405.28,1
298.38,296.86,522485,294.22,0
140.36,136.15,909431,131.8,0
338.18,340.11,530782,333.1,1
392.96,397.75,696077,392.48,1
226.34,216.93,240491,229.89,0
340.12,345.88,475158,345.66,1
316.43,320.61,196864,318.3,1
490.01,482.66,972615,500.75,0
281.85,290.9,285555,281.65,1
107.3,99.73,697335,110.28,0
218.53,212.79,495495,222.63,0
157.12,159.64,721518,155.93,1
374.64,383.62,437681,371.51,1
276.56,279.22,313135,270.43,1
430.72,433.86,114055,423.0,1
104.25,100.99,227776,102.35,0
179.52,189.37,612958,179.34,1
270.04,279.77,888177,271.1,1
202.9,202.44,556626,202.24,0
360.75,366.59,499635,364.53,1
486.71,491.49,235926,488.7,1
378.76,374.91,524165,374.66,0
184.19,180.74,122726,183.0,0
108.49,113.41,259762,111.66,1
301.12,296.76,816614,301.92,0
237.51,240.39,921561,237.99,1
196.09,202.12,24115,199.34,1
338.33,341.5,626480,332.92,1
298.32,288.77,681345,297.58,0
222.23,214.97,269047,225.55,0
353.43,358.09,559323,363.54,1
418.81,428.6,826923,418.87,1
129.46,138.09,137076,137.31,1
285.52,281.55,918740,281.36,0
381.37,372.43,320614,380.31,0
494.8,493.25,119724,498.07,0
313.97,307.71,542357,319.62,0
393.32,399.64,963431,390.6,1
147.67,143.84,251122,151.93,0
358.74,366.83,822776,365.0,1
206.59,213.89,860901,202.97,1
275.58,271.8,245502,276.32,0
315.11,320.29,574374,312.3,1
227.01,221.97,75783,225.99,0
303.75,303.82,188486,301.5,1
339.05,334.46,934067,342.74,0
339.81,337.74,579754,340.96,0
135.99,137.46,269800,137.54,1
187.18,179.84,580222,187.79,0
160.46,166.22,224351,164.25,1
471.28,464.9,668919,470.01,0
252.34,260.13,250383,248.53,1
412.82,414.27,500366,421.52,1
117.97,119.76,195728,116.03,1
492.78,490.83,927639,497.4,0
207.74,214.21,949334,206.19,1
131.81,135.67,683883,127.68,1
129.18,131.03,65279,129.03,1
482.07,486.97,38528,484.5,1
331.47,334.32,456009,331.34,1
378.66,370.19,622852,374.27,0
406.09,400.18,555054,398.11,0
198.04,207.43,400074,198.76,1
154.76,156.63,208081,147.35,1
439.17,436.86,336517,442.05,0
498.51,503.1,597885,500.43,1
349.84,349.89,975932,337.37,1
479.93,475.23,732913,482.34,0
448.42,447.3,993144,447.43,0
336.48,332.18,996462,337.34,0
249.09,246.75,524779,251.55,0
190.31,195.04,406741,187.57,1
247.72,243.5,217492,251.67,0
309.27,315.61,512475,306.25,1
366.86,370.25,904380,366.4,1
247.67,256.74,962046,243.78,1
111.2,114.89,147754,113.84,1
373.02,377.64,417021,377.95,1
243.7,237.03,370970,250.99,0
256.64,253.99,205200,251.98,0
350.25,347.26,692342,344.51,0
460.06,462.55,422576,458.85,1
245.63,252.14,930865,248.38,1
312.22,320.7,947275,310.13,1
445.49,444.15,436190,449.72,0
462.51,461.46,328798,455.93,0
210.56,200.78,39499,211.77,0
132.34,133.26,954780,123.15,1
220.55,213.35,372608,217.91,0
333.83,325.46,444996,329.46,0
329.82,326.64,117746,331.4,0
366.36,358.74,804096,364.71,0
218.91,227.14,551074,218.87,1
169.59,169.52,867160,162.06,0
369.27,366.56,125610,379.53,0
473.6,464.25,112138,473.49,0
124.06,119.07,899875,117.3,0
158.76,151.65,327925,159.37,0
387.69,382.04,626752,388.57,0
151.69,149.71,948544,154.65,0
299.34,303.98,931091,288.82,1
157.45,154.86,102623,160.64,0
252.82,247.63,888700,252.38,0
385.58,388.96,137671,389.88,1
241.96,251.89,587727,237.14,1
148.06,139.63,396315,153.64,0
363.56,365.55,572021,359.39,1
251.35,250.04,700733,253.9,0
402.59,403.5,403466,392.57,1
325.4,324.01,512322,316.05,0
260.94,269.66,298944,264.42,1
382.3,384.34,548787,392.82,1
393.88,403.0,627995,386.97,1
357.4,366.31,324394,349.73,1
116.99,109.42,44709,109.96,0
450.55,448.64,713542,457.83,0
108.91,107.92,503105,105.79,0
295.59,291.55,692937,296.13,0
194.84,187.55,344207,201.43,0
172.08,177.41,474362,178.06,1
364.07,366.15,378735,361.64,1
155.31,161.29,413924,160.25,1
477.0,467.54,146433,477.1,0
205.49,203.76,136968,206.46,0
129.42,137.89,764954,127.12,1
324.12,318.69,490784,310.58,0
124.74,131.45,838559,129.68,1
347.46,346.84,601392,348.98,0
362.74,358.34,735244,366.49,0
101.16,96.36,440686,103.78,0
176.91,185.74,292582,177.01,1
456.6,455.25,251636,458.6,0
228.26,237.26,566320,234.79,1
243.36,247.16,593020,248.67,1
434.49,442.39,683571,428.64,1
476.69,473.95,484997,468.89,0
393.88,388.42,410469,397.03,0
180.33,183.24,147481,176.85,1
134.85,126.8,373958,141.94,0
346.87,342.19,603842,347.85,0
183.19,190.48,931603,185.51,1
105.91,100.98,660899,104.64,0
339.02,341.58,450689,335.37,1
176.37,183.81,77176,178.46,1
484.62,479.36,48066,481.99,0
247.57,248.4,705148,253.75,1
395.21,398.62,787944,393.84,1
294.1,289.41,141749,295.19,0
169.92,168.3,281145,165.91,0
249.72,258.25,200124,249.99,1
258.76,250.71,686198,264.47,0
259.63,252.07,196178,259.82,0
212.32,212.86,292294,209.34,1
261.28,270.04,176195,260.78,1
272.07,267.14,948260,271.01,0
312.94,317.53,81126,307.72,1
216.12,225.59,479411,217.92,1
231.17,240.71,285602,236.68,1
380.6,383.38,957149,392.85,1
372.52,379.77,988075,368.97,1
288.83,298.17,928589,290.87,1
318.69,318.54,722702,321.41,0
241.78,236.16,297624,234.46,0
372.54,368.81,917197,364.58,0
312.25,322.19,111241,299.59,1
318.56,309.94,123678,317.53,0
383.54,386.02,255524,379.0,1
100.39,108.37,238161,104.07,1
182.0,187.51,71732,187.14,1
441.42,443.78,32392,445.03,1
409.61,415.7,53640,408.06,1
230.81,237.37,995415,231.09,1
380.78,378.85,550563,382.88,0
156.34,166.23,38051,153.44,1
201.99,193.9,475976,207.96,0
352.74,343.76,522145,350.05,0
310.11,302.22,884840,310.17,0
298.01,295.25,476266,294.58,0
111.72,102.31,526823,116.93,0
494.55,502.36,601566,500.49,1
165.07,170.6,414105,152.12,1
187.55,192.21,679023,175.41,1
146.58,147.45,893522,148.79,1
207.82,211.53,88989,208.72,1
470.12,477.91,620142,472.88,1
196.01,200.52,506894,194.74,1
335.48,344.65,79001,337.31,1
482.39,484.77,151734,485.17,1
184.03,181.51,573891,184.88,0
311.66,311.2,98814,302.51,0
298.04,304.33,548860,299.48,1
152.48,160.69,805954,148.67,1
125.49,121.41,957006,121.2,0
172.15,170.28,245634,162.7,0
187.04,181.66,699808,193.27,0
344.63,352.26,556988,343.56,1
330.77,327.37,820568,334.84,0
293.64,291.2,677226,298.31,0
420.29,411.24,939869,423.85,0
473.86,475.21,62099,466.3,1
494.24,499.34,367206,506.1,1
341.53,342.57,900094,336.95,1
435.99,439.85,134714,439.07,1
367.87,365.55,554360,371.68,0
334.66,327.53,776393,333.89,0
444.39,452.5,329854,443.39,1
408.46,403.39,112000,406.47,0
458.69,451.98,705517,459.91,0
319.28,313.34,401210,311.22,0
194.64,200.42,518531,188.58,1
483.9,486.14,768696,486.23,1
494.26,486.49,140077,491.08,0
376.62,373.95,514999,382.19,0
198.7,201.26,157339,206.83,1
401.52,399.29,468256,405.1,0
208.57,201.15,700310,210.27,0
150.49,154.65,517736,148.59,1
494.68,501.16,372244,496.42,1
217.82,222.1,459645,215.12,1
425.5,416.38,706241,424.45,0
314.99,305.46,441648,313.62,0
422.23,424.87,790690,420.98,1
174.31,169.76,245965,171.88,0
482.57,481.65,550551,475.77,0
216.25,218.66,556540,218.21,1
318.81,314.89,209755,327.46,0
482.02,491.08,633789,480.07,1
316.22,319.9,270503,307.19,1
371.14,362.91,419336,375.18,0
325.43,335.0,839282,319.61,1
464.96,464.29,602660,458.91,0
229.51,223.15,979430,222.06,0
222.1,215.5,117291,222.67,0
360.87,354.03,899543,352.72,0
308.56,302.67,129913,309.02,0
123.02,124.58,801654,120.03,1
307.0,314.77,300136,303.69,1
424.18,427.63,351348,431.17,1
105.89,110.07,106309,106.28,1
258.23,264.6,384149,250.38,1
189.28,197.71,363076,191.44,1
365.01,363.18,226651,357.61,0
296.38,294.8,160627,297.47,0
246.98,244.03,781687,247.07,0
367.15,366.36,86900,363.08,0
489.64,495.2,995244,494.87,1
268.91,274.81,703517,260.02,1
374.97,366.21,970104,381.61,0
252.19,242.7,38296,249.61,0
442.43,434.43,774634,448.9,0
313.53,316.56,796314,326.44,1
493.6,494.59,816557,500.71,1
141.48,148.14,277801,135.37,1
376.46,381.9,119491,374.8,1
108.67,106.0,118018,110.62,0
237.19,247.12,871847,235.79,1
133.36,135.23,529704,131.96,1
209.03,208.0,94470,207.23,0
482.79,478.91,564872,483.63,0
497.27,490.89,210828,497.58,0
250.59,244.64,312296,251.12,0
387.6,385.05,582996,381.41,0
277.23,281.26,687245,279.97,1
178.33,181.97,622234,177.01,1
433.48,441.91,4194,430.97,1
286.83,291.57,247164,284.47,1
260.44,259.5,839844,255.96,0
102.56,110.03,849079,99.9,1
109.34,106.69,382222,106.92,0
298.99,290.08,891207,300.2,0
297.74,299.7,300588,287.65,1
115.57,108.64,337597,117.67,0
139.88,146.47,102598,137.79,1
352.8,344.64,341508,351.49,0
260.83,265.34,992241,267.81,1
279.1,285.05,424805,283.23,1
426.81,423.93,63075,432.38,0
374.11,377.67,434548,375.98,1
151.47,158.99,874550,152.16,1
392.39,399.85,37171,392.61,1
366.35,363.23,414029,370.69,0
190.98,182.83,193562,184.29,0
153.02,145.58,458831,157.24,0
154.52,164.48,35574,160.15,1
363.93,358.42,424440,366.06,0
448.1,445.32,749147,442.23,0
476.29,477.49,722211,481.48,1
361.8,352.04,96721,360.16,0
397.43,398.4,679842,402.13,1
202.6,207.52,147165,210.89,1
